SymptomIdex,SymptomName,SymptomGroupId
35837,receiving blood transfusion,4817
35838,receiving unsterile injections,4817
35839,fatigue,4818
35840,yellowish skin,4818
35841,nausea,4818
35842,loss of appetite,4818
35843,yellowing of eyes,4818
35844,family history,4818
35845,joint pain,4819
35846,vomiting,4819
35847,fatigue,4819
35848,yellowish skin,4819
35849,dark urine,4819
35850,nausea,4819
35851,loss of appetite,4819
35852,abdominal pain,4819
35853,yellowing of eyes,4819
35854,joint pain,4820
35855,vomiting,4820
35856,fatigue,4820
35857,high fever,4820
35858,yellowish skin,4820
35859,dark urine,4820
35860,nausea,4820
35861,loss of appetite,4820
35862,abdominal pain,4820
35863,yellowing of eyes,4820
35864,acute liver failure,4820
35865,coma,4820
35866,stomach bleeding,4820
35867,vomiting,4821
35868,yellowish skin,4821
35869,abdominal pain,4821
35870,swelling of stomach,4821
35871,distention of abdomen,4821
35872,history of alcohol consumption,4821
35873,fluid overload,4821
35874,chills,4822
35875,vomiting,4822
35876,fatigue,4822
35877,weight loss,4822
35878,cough,4822
35879,high fever,4822
35880,breathlessness,4822
35881,sweating,4822
35882,loss of appetite,4822
35883,mild fever,4822
35884,yellowing of eyes,4822
35885,swelled lymph nodes,4822
35886,malaise,4822
35887,phlegm,4822
35888,chest pain,4822
35889,blood in sputum,4822
35890,continuous sneezing,4823
35891,chills,4823
35892,fatigue,4823
35893,cough,4823
35894,high fever,4823
35895,headache,4823
35896,swelled lymph nodes,4823
35897,malaise,4823
35898,phlegm,4823
35899,throat irritation,4823
35900,redness of eyes,4823
35901,sinus pressure,4823
35902,runny nose,4823
35903,congestion,4823
35904,chest pain,4823
35905,loss of smell,4823
35906,muscle pain,4823
35907,chills,4824
35908,fatigue,4824
35909,cough,4824
35910,high fever,4824
35911,breathlessness,4824
35912,sweating,4824
35913,malaise,4824
35914,phlegm,4824
35915,chest pain,4824
35916,fast heart rate,4824
35917,rusty sputum,4824
35918,constipation,4825
35919,pain during bowel movements,4825
35920,pain in anal region,4825
35921,bloody stool,4825
35922,irritation in anus,4825
35923,vomiting,4826
35924,breathlessness,4826
35925,sweating,4826
35926,chest pain,4826
35927,fatigue,4827
35928,cramps,4827
35929,bruising,4827
35930,obesity,4827
35931,swollen legs,4827
35932,swollen blood vessels,4827
35933,prominent veins on calf,4827
35934,fatigue,4828
35935,weight gain,4828
35936,cold hands and feets,4828
35937,mood swings,4828
35938,lethargy,4828
35939,dizziness,4828
35940,puffy face and eyes,4828
35941,enlarged thyroid,4828
35942,brittle nails,4828
35943,swollen extremeties,4828
35944,depression,4828
35945,irritability,4828
35946,abnormal menstruation,4828
35947,fatigue,4829
35948,mood swings,4829
35949,weight loss,4829
35950,restlessness,4829
35951,sweating,4829
35952,diarrhoea,4829
35953,fast heart rate,4829
35954,excessive hunger,4829
35955,muscle weakness,4829
35956,irritability,4829
35957,abnormal menstruation,4829
35958,vomiting,4830
35959,fatigue,4830
35960,anxiety,4830
35961,sweating,4830
35962,headache,4830
35963,nausea,4830
35964,blurred and distorted vision,4830
35965,excessive hunger,4830
35966,drying and tingling lips,4830
35967,slurred speech,4830
35968,irritability,4830
35969,palpitations,4830
35970,joint pain,4831
35971,neck pain,4831
35972,knee pain,4831
35973,hip joint pain,4831
35974,swelling joints,4831
35975,painful walking,4831
35976,muscle weakness,4832
35977,stiff neck,4832
35978,swelling joints,4832
35979,movement stiffness,4832
35980,painful walking,4832
35981,vomiting,4833
35982,headache,4833
35983,nausea,4833
35984,spinning movements,4833
35985,loss of balance,4833
35986,unsteadiness,4833
35987,skin rash,4834
35988,pus filled pimples,4834
35989,blackheads,4834
35990,scurring,4834
35991,burning micturition,4835
35992,bladder discomfort,4835
35993,foul smell of urine,4835
35994,continuous feel of urine,4835
35995,skin rash,4836
35996,joint pain,4836
35997,skin peeling,4836
35998,silver like dusting,4836
35999,small dents in nails,4836
36000,inflammatory nails,4836
36001,skin rash,4837
36002,high fever,4837
36003,blister,4837
36004,red sore around nose,4837
36005,yellow crust ooze,4837
36006,itching,4838
36007,skin rash,4838
36008,nodal skin eruptions,4838
36009,dischromic patches,4838
36010,continuous sneezing,4839
36011,shivering,4839
36012,chills,4839
36013,watering from eyes,4839
36014,stomach pain,4840
36015,acidity,4840
36016,ulcers on tongue,4840
36017,vomiting,4840
36018,cough,4840
36019,chest pain,4840
36020,itching,4841
36021,vomiting,4841
36022,yellowish skin,4841
36023,nausea,4841
36024,loss of appetite,4841
36025,abdominal pain,4841
36026,yellowing of eyes,4841
36027,itching,4842
36028,skin rash,4842
36029,stomach pain,4842
36030,burning micturition,4842
36031,spotting urination,4842
36032,vomiting,4843
36033,indigestion,4843
36034,loss of appetite,4843
36035,abdominal pain,4843
36036,passage of gases,4843
36037,internal itching,4843
36038,muscle wasting,4844
36039,patches in throat,4844
36040,high fever,4844
36041,extra marital contacts,4844
36042,fatigue,4845
36043,weight loss,4845
36044,restlessness,4845
36045,lethargy,4845
36046,irregular sugar level,4845
36047,blurred and distorted vision,4845
36048,obesity,4845
36049,excessive hunger,4845
36050,increased appetite,4845
36051,polyuria,4845
36052,vomiting,4846
36053,sunken eyes,4846
36054,dehydration,4846
36055,diarrhoea,4846
36056,fatigue,4847
36057,cough,4847
36058,high fever,4847
36059,breathlessness,4847
36060,family history,4847
36061,mucoid sputum,4847
36062,headache,4848
36063,chest pain,4848
36064,dizziness,4848
36065,loss of balance,4848
36066,lack of concentration,4848
36067,acidity,4849
36068,indigestion,4849
36069,headache,4849
36070,blurred and distorted vision,4849
36071,excessive hunger,4849
36072,stiff neck,4849
36073,depression,4849
36074,irritability,4849
36075,visual disturbances,4849
36076,back pain,4850
36077,weakness in limbs,4850
36078,neck pain,4850
36079,dizziness,4850
36080,loss of balance,4850
36081,vomiting,4851
36082,headache,4851
36083,weakness of one body side,4851
36084,altered sensorium,4851
36085,itching,4852
36086,vomiting,4852
36087,fatigue,4852
36088,weight loss,4852
36089,high fever,4852
36090,yellowish skin,4852
36091,dark urine,4852
36092,abdominal pain,4852
36093,chills,4853
36094,vomiting,4853
36095,high fever,4853
36096,sweating,4853
36097,headache,4853
36098,nausea,4853
36099,diarrhoea,4853
36100,muscle pain,4853
36101,itching,4854
36102,skin rash,4854
36103,fatigue,4854
36104,lethargy,4854
36105,high fever,4854
36106,headache,4854
36107,loss of appetite,4854
36108,mild fever,4854
36109,swelled lymph nodes,4854
36110,malaise,4854
36111,red spots over body,4854
36112,skin rash,4855
36113,chills,4855
36114,joint pain,4855
36115,vomiting,4855
36116,fatigue,4855
36117,high fever,4855
36118,headache,4855
36119,nausea,4855
36120,loss of appetite,4855
36121,pain behind the eyes,4855
36122,back pain,4855
36123,malaise,4855
36124,muscle pain,4855
36125,red spots over body,4855
36126,chills,4856
36127,vomiting,4856
36128,fatigue,4856
36129,high fever,4856
36130,headache,4856
36131,nausea,4856
36132,constipation,4856
36133,abdominal pain,4856
36134,diarrhoea,4856
36135,toxic look (typhos),4856
36136,belly pain,4856
36137,joint pain,4857
36138,vomiting,4857
36139,yellowish skin,4857
36140,dark urine,4857
36141,nausea,4857
36142,loss of appetite,4857
36143,abdominal pain,4857
36144,diarrhoea,4857
36145,mild fever,4857
36146,yellowing of eyes,4857
36147,muscle pain,4857
36148,itching,4858
36149,fatigue,4858
36150,lethargy,4858
36151,yellowish skin,4858
36152,dark urine,4858
36153,loss of appetite,4858
36154,abdominal pain,4858
36155,yellow urine,4858
36156,yellowing of eyes,4858
36157,malaise,4858
36158,receiving blood transfusion,4858
36159,receiving unsterile injections,4858
36160,fatigue,4859
36161,yellowish skin,4859
36162,nausea,4859
36163,loss of appetite,4859
36164,yellowing of eyes,4859
36165,family history,4859
36166,joint pain,4860
36167,vomiting,4860
36168,fatigue,4860
36169,yellowish skin,4860
36170,dark urine,4860
36171,nausea,4860
36172,loss of appetite,4860
36173,abdominal pain,4860
36174,yellowing of eyes,4860
36175,joint pain,4861
36176,vomiting,4861
36177,fatigue,4861
36178,high fever,4861
36179,yellowish skin,4861
36180,dark urine,4861
36181,nausea,4861
36182,loss of appetite,4861
36183,abdominal pain,4861
36184,yellowing of eyes,4861
36185,acute liver failure,4861
36186,coma,4861
36187,stomach bleeding,4861
36188,vomiting,4862
36189,yellowish skin,4862
36190,abdominal pain,4862
36191,swelling of stomach,4862
36192,distention of abdomen,4862
36193,history of alcohol consumption,4862
36194,fluid overload,4862
36195,chills,4863
36196,vomiting,4863
36197,fatigue,4863
36198,weight loss,4863
36199,cough,4863
36200,high fever,4863
36201,breathlessness,4863
36202,sweating,4863
36203,loss of appetite,4863
36204,mild fever,4863
36205,yellowing of eyes,4863
36206,swelled lymph nodes,4863
36207,malaise,4863
36208,phlegm,4863
36209,chest pain,4863
36210,blood in sputum,4863
36211,continuous sneezing,4864
36212,chills,4864
36213,fatigue,4864
36214,cough,4864
36215,high fever,4864
36216,headache,4864
36217,swelled lymph nodes,4864
36218,malaise,4864
36219,phlegm,4864
36220,throat irritation,4864
36221,redness of eyes,4864
36222,sinus pressure,4864
36223,runny nose,4864
36224,congestion,4864
36225,chest pain,4864
36226,loss of smell,4864
36227,muscle pain,4864
36228,chills,4865
36229,fatigue,4865
36230,cough,4865
36231,high fever,4865
36232,breathlessness,4865
36233,sweating,4865
36234,malaise,4865
36235,phlegm,4865
36236,chest pain,4865
36237,fast heart rate,4865
36238,rusty sputum,4865
36239,constipation,4866
36240,pain during bowel movements,4866
36241,pain in anal region,4866
36242,bloody stool,4866
36243,irritation in anus,4866
36244,vomiting,4867
36245,breathlessness,4867
36246,sweating,4867
36247,chest pain,4867
36248,fatigue,4868
36249,cramps,4868
36250,bruising,4868
36251,obesity,4868
36252,swollen legs,4868
36253,swollen blood vessels,4868
36254,prominent veins on calf,4868
36255,fatigue,4869
36256,weight gain,4869
36257,cold hands and feets,4869
36258,mood swings,4869
36259,lethargy,4869
36260,dizziness,4869
36261,puffy face and eyes,4869
36262,enlarged thyroid,4869
36263,brittle nails,4869
36264,swollen extremeties,4869
36265,depression,4869
36266,irritability,4869
36267,abnormal menstruation,4869
36268,fatigue,4870
36269,mood swings,4870
36270,weight loss,4870
36271,restlessness,4870
36272,sweating,4870
36273,diarrhoea,4870
36274,fast heart rate,4870
36275,excessive hunger,4870
36276,muscle weakness,4870
36277,irritability,4870
36278,abnormal menstruation,4870
36279,vomiting,4871
36280,fatigue,4871
36281,anxiety,4871
36282,sweating,4871
36283,headache,4871
36284,nausea,4871
36285,blurred and distorted vision,4871
36286,excessive hunger,4871
36287,drying and tingling lips,4871
36288,slurred speech,4871
36289,irritability,4871
36290,palpitations,4871
36291,joint pain,4872
36292,neck pain,4872
36293,knee pain,4872
36294,hip joint pain,4872
36295,swelling joints,4872
36296,painful walking,4872
36297,muscle weakness,4873
36298,stiff neck,4873
36299,swelling joints,4873
36300,movement stiffness,4873
36301,painful walking,4873
36302,vomiting,4874
36303,headache,4874
36304,nausea,4874
36305,spinning movements,4874
36306,loss of balance,4874
36307,unsteadiness,4874
36308,skin rash,4875
36309,pus filled pimples,4875
36310,blackheads,4875
36311,scurring,4875
36312,burning micturition,4876
36313,bladder discomfort,4876
36314,foul smell of urine,4876
36315,continuous feel of urine,4876
36316,skin rash,4877
36317,joint pain,4877
36318,skin peeling,4877
36319,silver like dusting,4877
36320,small dents in nails,4877
36321,inflammatory nails,4877
36322,skin rash,4878
36323,high fever,4878
36324,blister,4878
36325,red sore around nose,4878
36326,yellow crust ooze,4878
36327,itching,4879
36328,skin rash,4879
36329,nodal skin eruptions,4879
36330,dischromic patches,4879
36331,continuous sneezing,4880
36332,shivering,4880
36333,chills,4880
36334,watering from eyes,4880
36335,stomach pain,4881
36336,acidity,4881
36337,ulcers on tongue,4881
36338,vomiting,4881
36339,cough,4881
36340,chest pain,4881
36341,itching,4882
36342,vomiting,4882
36343,yellowish skin,4882
36344,nausea,4882
36345,loss of appetite,4882
36346,abdominal pain,4882
36347,yellowing of eyes,4882
36348,itching,4883
36349,skin rash,4883
36350,stomach pain,4883
36351,burning micturition,4883
36352,spotting urination,4883
36353,vomiting,4884
36354,indigestion,4884
36355,loss of appetite,4884
36356,abdominal pain,4884
36357,passage of gases,4884
36358,internal itching,4884
36359,muscle wasting,4885
36360,patches in throat,4885
36361,high fever,4885
36362,extra marital contacts,4885
36363,fatigue,4886
36364,weight loss,4886
36365,restlessness,4886
36366,lethargy,4886
36367,irregular sugar level,4886
36368,blurred and distorted vision,4886
36369,obesity,4886
36370,excessive hunger,4886
36371,increased appetite,4886
36372,polyuria,4886
36373,vomiting,4887
36374,sunken eyes,4887
36375,dehydration,4887
36376,diarrhoea,4887
36377,fatigue,4888
36378,cough,4888
36379,high fever,4888
36380,breathlessness,4888
36381,family history,4888
36382,mucoid sputum,4888
36383,headache,4889
36384,chest pain,4889
36385,dizziness,4889
36386,loss of balance,4889
36387,lack of concentration,4889
36388,acidity,4890
36389,indigestion,4890
36390,headache,4890
36391,blurred and distorted vision,4890
36392,excessive hunger,4890
36393,stiff neck,4890
36394,depression,4890
36395,irritability,4890
36396,visual disturbances,4890
36397,back pain,4891
36398,weakness in limbs,4891
36399,neck pain,4891
36400,dizziness,4891
36401,loss of balance,4891
36402,vomiting,4892
36403,headache,4892
36404,weakness of one body side,4892
36405,altered sensorium,4892
36406,itching,4893
36407,vomiting,4893
36408,fatigue,4893
36409,weight loss,4893
36410,high fever,4893
36411,yellowish skin,4893
36412,dark urine,4893
36413,abdominal pain,4893
36414,chills,4894
36415,vomiting,4894
36416,high fever,4894
36417,sweating,4894
36418,headache,4894
36419,nausea,4894
36420,diarrhoea,4894
36421,muscle pain,4894
36422,itching,4895
36423,skin rash,4895
36424,fatigue,4895
36425,lethargy,4895
36426,high fever,4895
36427,headache,4895
36428,loss of appetite,4895
36429,mild fever,4895
36430,swelled lymph nodes,4895
36431,malaise,4895
36432,red spots over body,4895
36433,skin rash,4896
36434,chills,4896
36435,joint pain,4896
36436,vomiting,4896
36437,fatigue,4896
36438,high fever,4896
36439,headache,4896
36440,nausea,4896
36441,loss of appetite,4896
36442,pain behind the eyes,4896
36443,back pain,4896
36444,malaise,4896
36445,muscle pain,4896
36446,red spots over body,4896
36447,chills,4897
36448,vomiting,4897
36449,fatigue,4897
36450,high fever,4897
36451,headache,4897
36452,nausea,4897
36453,constipation,4897
36454,abdominal pain,4897
36455,diarrhoea,4897
36456,toxic look (typhos),4897
36457,belly pain,4897
36458,joint pain,4898
36459,vomiting,4898
36460,yellowish skin,4898
36461,dark urine,4898
36462,nausea,4898
36463,loss of appetite,4898
36464,abdominal pain,4898
36465,diarrhoea,4898
36466,mild fever,4898
36467,yellowing of eyes,4898
36468,muscle pain,4898
36469,itching,4899
36470,fatigue,4899
36471,lethargy,4899
36472,yellowish skin,4899
36473,dark urine,4899
36474,loss of appetite,4899
36475,abdominal pain,4899
36476,yellow urine,4899
36477,yellowing of eyes,4899
36478,malaise,4899
36479,receiving blood transfusion,4899
36480,receiving unsterile injections,4899
36481,fatigue,4900
36482,yellowish skin,4900
36483,nausea,4900
36484,loss of appetite,4900
36485,yellowing of eyes,4900
36486,family history,4900
36487,joint pain,4901
36488,vomiting,4901
36489,fatigue,4901
36490,yellowish skin,4901
36491,dark urine,4901
36492,nausea,4901
36493,loss of appetite,4901
36494,abdominal pain,4901
36495,yellowing of eyes,4901
36496,joint pain,4902
36497,vomiting,4902
36498,fatigue,4902
36499,high fever,4902
36500,yellowish skin,4902
36501,dark urine,4902
36502,nausea,4902
36503,loss of appetite,4902
36504,abdominal pain,4902
36505,yellowing of eyes,4902
36506,acute liver failure,4902
36507,coma,4902
